# step | KE | PE | CoM x | CoM y | CoM z | L_x | L_y | L_z | rmsd | vdw_area_0_surface | vdw_force_0_surface | vdw_energy_0_surface
76001	+3.290486e-19	+3.743592e-19	-2.496597e-10	-4.576212e-10	-6.363275e-11	+2.046302e-31	-3.907091e-30	+2.353368e-30	+7.685914e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
77001	+3.860339e-19	+3.823778e-19	-2.367295e-10	-4.576930e-10	-6.850369e-11	+1.267228e-31	-4.458294e-30	+4.163987e-30	+7.814476e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
78001	+4.406347e-19	+3.956015e-19	-2.243089e-10	-4.618649e-10	-7.406880e-11	-2.761189e-31	-4.422283e-30	+4.140159e-30	+7.892998e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
79001	+4.125082e-19	+3.678480e-19	-2.085444e-10	-4.634835e-10	-7.730303e-11	-3.092377e-31	-3.110673e-30	+3.570059e-30	+7.996138e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
80001	+4.315944e-19	+3.676086e-19	-1.913505e-10	-4.653681e-10	-7.963780e-11	-1.059237e-30	-1.929787e-30	+2.740982e-30	+8.087532e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
81001	+4.233048e-19	+3.731947e-19	-1.751552e-10	-4.693965e-10	-7.725989e-11	-1.069349e-30	-2.994517e-31	+5.056855e-30	+8.190778e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
82001	+3.409873e-19	+3.795072e-19	-1.581712e-10	-4.751998e-10	-7.213308e-11	-4.642861e-31	-8.155593e-31	+4.469587e-30	+8.328556e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
83001	+4.265006e-19	+3.582823e-19	-1.438577e-10	-4.773922e-10	-6.634606e-11	-2.317935e-31	-8.612384e-32	+2.676058e-30	+8.439089e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
84001	+3.917814e-19	+4.094196e-19	-1.292212e-10	-4.730267e-10	-5.892668e-11	-7.489648e-31	+1.039774e-30	+5.746849e-31	+8.552299e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
85001	+3.788047e-19	+3.998364e-19	-1.169568e-10	-4.654456e-10	-5.366334e-11	-8.267210e-31	-2.820225e-31	-9.449887e-31	+8.669039e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
86001	+3.792590e-19	+3.835166e-19	-1.052294e-10	-4.556806e-10	-4.722280e-11	-9.806755e-31	+8.108848e-31	-9.877814e-31	+8.780174e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
87001	+4.491215e-19	+3.984615e-19	-9.026069e-11	-4.468060e-10	-4.046353e-11	-9.087866e-31	-8.912361e-31	-8.200441e-31	+8.899965e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
88001	+3.618350e-19	+3.780892e-19	-7.422075e-11	-4.348002e-10	-3.622073e-11	-1.556570e-30	-1.020370e-30	+8.743473e-32	+9.067442e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
89001	+3.866660e-19	+3.489798e-19	-5.455894e-11	-4.270538e-10	-2.997228e-11	-1.893013e-30	-4.878540e-32	+1.144607e-30	+9.225814e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
90001	+4.119422e-19	+3.510020e-19	-3.609227e-11	-4.234728e-10	-2.151296e-11	-1.854963e-30	+2.530787e-31	+2.690453e-30	+9.419040e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
91001	+3.994370e-19	+3.333226e-19	-1.534840e-11	-4.168952e-10	-1.294606e-11	-2.091672e-30	+1.161402e-30	+6.828836e-31	+9.611024e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
92001	+3.080706e-19	+3.565935e-19	+2.106365e-12	-4.086749e-10	-2.188586e-12	-2.153814e-30	+2.534425e-30	-1.982126e-31	+9.796513e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
93001	+4.314104e-19	+4.204017e-19	+1.822777e-11	-4.006825e-10	+8.263110e-12	-2.267644e-30	+1.878175e-30	+4.937908e-32	+9.930828e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
94001	+3.773946e-19	+3.133756e-19	+3.465354e-11	-3.911420e-10	+1.744105e-11	-2.847404e-30	+5.711901e-31	-4.082127e-31	+1.009717e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
95001	+4.518110e-19	+2.843802e-19	+5.222679e-11	-3.854381e-10	+2.599356e-11	-2.503268e-30	+9.956168e-31	+1.491762e-30	+1.028524e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
96001	+3.733663e-19	+4.220657e-19	+6.900210e-11	-3.823154e-10	+3.604880e-11	-2.414858e-30	+1.686834e-30	+1.790281e-30	+1.050593e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
97001	+3.938407e-19	+3.963902e-19	+8.511761e-11	-3.786163e-10	+4.542686e-11	-2.140123e-30	+1.227564e-30	+1.703144e-30	+1.070879e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
98001	+3.915957e-19	+3.763538e-19	+1.035704e-10	-3.753867e-10	+5.386416e-11	-1.652278e-30	-1.405504e-30	+1.993892e-30	+1.095445e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
99001	+4.000765e-19	+4.156072e-19	+1.235117e-10	-3.691324e-10	+5.941058e-11	-1.783913e-30	+5.975316e-31	+8.278031e-31	+1.114699e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
100001	+2.948406e-19	+4.023748e-19	+1.446426e-10	-3.639290e-10	+6.942936e-11	-2.049578e-30	+2.392449e-30	-2.400436e-31	+1.133351e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
101001	+4.187151e-19	+4.586931e-19	+1.650338e-10	-3.586798e-10	+8.036710e-11	-1.568423e-30	+1.416967e-30	+5.509064e-32	+1.149245e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
102001	+3.722039e-19	+4.387804e-19	+1.833484e-10	-3.500513e-10	+8.815604e-11	-1.464408e-30	+9.173282e-31	-2.501458e-30	+1.161409e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
103001	+4.055503e-19	+3.470200e-19	+2.029708e-10	-3.403915e-10	+9.500254e-11	-2.712932e-30	+1.886502e-30	-2.851638e-30	+1.168882e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
104001	+3.486308e-19	+4.038012e-19	+2.228286e-10	-3.298950e-10	+1.028794e-10	-2.534352e-30	+8.377859e-31	-4.144220e-30	+1.177327e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
105001	+3.760495e-19	+3.619982e-19	+2.453945e-10	-3.187010e-10	+1.112476e-10	-2.295816e-30	+3.673052e-30	-3.193145e-30	+1.188184e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
106001	+4.276594e-19	+4.218110e-19	+2.668177e-10	-3.094917e-10	+1.207746e-10	-2.802729e-30	+3.648378e-30	-2.884765e-30	+1.193278e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
107001	+3.253728e-19	+3.923099e-19	+2.900602e-10	-3.008018e-10	+1.303356e-10	-1.908574e-30	+2.895705e-30	-2.299904e-30	+1.204016e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
108001	+3.617714e-19	+3.170859e-19	+3.156522e-10	-2.925457e-10	+1.404196e-10	-2.238410e-30	+1.860911e-30	-2.741622e-30	+1.217764e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
109001	+4.037292e-19	+3.076394e-19	+3.394331e-10	-2.839399e-10	+1.490974e-10	-2.671258e-30	+5.562304e-31	-2.715096e-30	+1.227559e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
110001	+3.877603e-19	+3.792868e-19	+3.590691e-10	-2.776414e-10	+1.601827e-10	-3.402954e-30	+3.169266e-30	-1.259128e-30	+1.249270e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
111001	+5.244332e-19	+3.622751e-19	+3.754248e-10	-2.739728e-10	+1.767113e-10	-3.232245e-30	+3.271133e-30	-1.079768e-30	+1.264038e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
112001	+3.847243e-19	+3.687101e-19	+3.914738e-10	-2.668451e-10	+1.956752e-10	-3.751574e-30	+3.980453e-30	-2.804454e-30	+1.286310e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
113001	+3.194932e-19	+4.029797e-19	+4.063269e-10	-2.571735e-10	+2.129428e-10	-3.553473e-30	+2.553594e-30	-3.472022e-30	+1.305141e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
114001	+5.483601e-19	+3.422580e-19	+4.247976e-10	-2.482462e-10	+2.283837e-10	-3.347536e-30	+2.812189e-30	-2.284449e-30	+1.324336e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
115001	+3.711276e-19	+4.185614e-19	+4.410644e-10	-2.405541e-10	+2.434493e-10	-3.634825e-30	+2.856623e-30	-3.199677e-30	+1.344787e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
116001	+4.128615e-19	+4.107236e-19	+4.589668e-10	-2.312909e-10	+2.617085e-10	-4.064224e-30	+5.006072e-30	-3.704452e-30	+1.362555e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
117001	+3.214309e-19	+3.592829e-19	+4.786148e-10	-2.223175e-10	+2.805813e-10	-5.049938e-30	+4.647736e-30	-2.653130e-30	+1.382469e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
118001	+3.736583e-19	+3.776546e-19	+5.018985e-10	-2.167826e-10	+3.004424e-10	-5.182821e-30	+5.052919e-30	-2.806471e-30	+1.403758e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
119001	+3.829752e-19	+3.349844e-19	+5.246959e-10	-2.091084e-10	+3.203167e-10	-4.478593e-30	+5.325000e-30	-3.134023e-30	+1.433133e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
120001	+3.606018e-19	+2.889456e-19	+5.499731e-10	-2.037127e-10	+3.391822e-10	-4.050186e-30	+5.011247e-30	-2.688509e-30	+1.450234e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
