# step | KE | PE | CoM x | CoM y | CoM z | L_x | L_y | L_z | rmsd | vdw_area_1_surface | vdw_force_1_surface | vdw_energy_1_surface
29001	+3.372671e-19	+3.541147e-19	+1.440667e-08	-2.675663e-10	+1.324660e-10	+4.784936e-31	-2.683210e-30	-9.308351e-30	+7.396117e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
30001	+3.207134e-19	+4.157501e-19	+1.437274e-08	-2.781275e-10	+1.482829e-10	+8.503695e-31	-2.398010e-30	-9.104596e-30	+7.890533e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
31001	+3.456963e-19	+4.391507e-19	+1.433541e-08	-2.898723e-10	+1.627760e-10	+1.296071e-30	-2.454093e-30	-1.117745e-29	+8.519959e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
32001	+4.100828e-19	+4.135200e-19	+1.429829e-08	-3.034247e-10	+1.735426e-10	+1.023348e-30	+2.018076e-30	-1.324691e-29	+9.177135e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
33001	+3.847615e-19	+4.054699e-19	+1.426239e-08	-3.210788e-10	+1.804596e-10	+1.037324e-30	+7.891824e-31	-1.493462e-29	+9.625180e-10	+0.000000e+00	+0.000000e+00	+0.000000e+00
34001	+3.776678e-19	+3.600039e-19	+1.422494e-08	-3.390733e-10	+1.862322e-10	+7.449411e-31	+4.371222e-30	-1.421926e-29	+1.022984e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
35001	+4.212121e-19	+3.626909e-19	+1.419035e-08	-3.581927e-10	+1.896060e-10	+1.186385e-30	+4.988151e-30	-1.657347e-29	+1.076180e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
36001	+4.397997e-19	+3.565909e-19	+1.415236e-08	-3.805250e-10	+1.913230e-10	+8.714704e-31	+6.265185e-30	-1.594364e-29	+1.137592e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
37001	+4.204580e-19	+3.888492e-19	+1.411485e-08	-3.984174e-10	+1.918482e-10	+4.722061e-31	+8.035716e-30	-1.275339e-29	+1.197218e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
38001	+3.927836e-19	+4.519110e-19	+1.407435e-08	-4.144310e-10	+1.905927e-10	+1.991293e-31	+8.010178e-30	-1.068818e-29	+1.249682e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
39001	+4.109355e-19	+4.435242e-19	+1.402905e-08	-4.268117e-10	+1.852782e-10	-4.621274e-31	+1.174368e-29	-8.317080e-30	+1.312518e-09	+0.000000e+00	+0.000000e+00	+0.000000e+00
